subject_id,n_sessions,sessions
sub-NDARINVV8YXGG31,1,ses-2YearFollowUpYArm1
sub-NDARINVV96G6YFB,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVV99F79D9,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVV9B0R8UM,1,ses-baselineYear1Arm1
sub-NDARINVV9D0WWZM,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVV9Z7KCBE,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVA82JDEJ,1,ses-2YearFollowUpYArm1
sub-NDARINVVAGD75XZ,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVAYBMVXD,1,ses-2YearFollowUpYArm1
sub-NDARINVVB08AETV,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVB32WMEB,1,ses-baselineYear1Arm1
sub-NDARINVVB4VL8R0,1,ses-2YearFollowUpYArm1
sub-NDARINVVB6ATF8B,1,ses-baselineYear1Arm1
sub-NDARINVVB8PTCB1,1,ses-baselineYear1Arm1
sub-NDARINVVBA9GPK7,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVBH246B9,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVBHGA5ZP,1,ses-baselineYear1Arm1
sub-NDARINVVBM9M2WA,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVBNV0506,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVC130UV5,1,ses-2YearFollowUpYArm1
sub-NDARINVVC1FVHRL,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVC1UM0RW,1,ses-baselineYear1Arm1
sub-NDARINVVCKR7V40,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVCLE058V,1,ses-2YearFollowUpYArm1
sub-NDARINVVD2ZTKAX,1,ses-baselineYear1Arm1
sub-NDARINVVD3KF4HE,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVDK9BUDJ,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVDT3APC1,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVEFD0RED,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVEKJ0JBV,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVEMKCEWD,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVF539UBP,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVFA81J3D,1,ses-baselineYear1Arm1
sub-NDARINVVFCBH31R,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVFHZJPYR,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVFKCK80B,1,ses-baselineYear1Arm1
sub-NDARINVVFY5R1W3,2,ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVGBGVFYF,1,ses-baselineYear1Arm1
sub-NDARINVVGLUUM39,1,ses-baselineYear1Arm1
sub-NDARINVVGTN3KC5,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVH54ZRW3,1,ses-2YearFollowUpYArm1
sub-NDARINVVH6HJA0V,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVH9C9R1J,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVH9GWJVF,1,ses-baselineYear1Arm1
sub-NDARINVVHKDUKTN,1,ses-2YearFollowUpYArm1
sub-NDARINVVHRDAP1X,2,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1
sub-NDARINVVHUHUPY6,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVHUVKEG1,1,ses-baselineYear1Arm1
sub-NDARINVVJ4BVBAV,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVJ7A5WBE,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVJBX89D6,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVJELFB43,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVJKH9K69,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVJPMKNCY,1,ses-baselineYear1Arm1
sub-NDARINVVJYBNXUE,1,ses-baselineYear1Arm1
sub-NDARINVVKA7FXC3,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVKPJ803Y,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVKR3UP6G,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVKXBTBUE,1,ses-2YearFollowUpYArm1
sub-NDARINVVL42KJTZ,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVLGAGC69,2,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1
sub-NDARINVVLP88ED7,2,ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVM3WVMV7,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVM3YZHHG,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVMHC7BEX,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVMHTUJHX,1,ses-baselineYear1Arm1
sub-NDARINVVNAD3K0E,1,ses-2YearFollowUpYArm1
sub-NDARINVVNAHZMFZ,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVNKYK7HM,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVNRTKY5K,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVP326VDY,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVP45XG3A,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVPBZABW8,1,ses-baselineYear1Arm1
sub-NDARINVVPCKCXWA,1,ses-baselineYear1Arm1
sub-NDARINVVPNP73C4,1,ses-baselineYear1Arm1
sub-NDARINVVPZM5DG3,1,ses-baselineYear1Arm1
sub-NDARINVVR93TB4C,1,ses-baselineYear1Arm1
sub-NDARINVVRKUMXX2,1,ses-baselineYear1Arm1
sub-NDARINVVRYNAJ4H,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVT14CE3D,1,ses-2YearFollowUpYArm1
sub-NDARINVVULYL2L9,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVUP2JXUY,1,ses-baselineYear1Arm1
sub-NDARINVVV34F5T4,1,ses-4YearFollowUpYArm1
sub-NDARINVVV4L00MU,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVVTG7PLK,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVVUL3N89,1,ses-baselineYear1Arm1
sub-NDARINVVW7UK4G4,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVW7UWF8E,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVWM8LE4C,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVWUJFEDA,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVWY740UE,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVWYK9ZMX,1,ses-baselineYear1Arm1
sub-NDARINVVX605DH1,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVX7ZG792,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVXH1GGXB,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVXHYLDG8,1,ses-baselineYear1Arm1
sub-NDARINVVXJBWAPD,1,ses-baselineYear1Arm1
sub-NDARINVVXPUM3HJ,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVXR1276X,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVXRX1E7M,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVY8RD656,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVYY8ZHN5,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVZ1LY5EP,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVZ4U6UT6,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVZ76D1UR,1,ses-2YearFollowUpYArm1
sub-NDARINVVZ900L8H,1,ses-2YearFollowUpYArm1
sub-NDARINVVZGWFC56,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVZJC6YFE,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVZPWCZ82,1,ses-baselineYear1Arm1
sub-NDARINVVZR097LZ,2,ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVVZXGPU1H,1,ses-baselineYear1Arm1
sub-NDARINVW01VXPJ7,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVW03T0R3Y,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVW04H37XX,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVW194FUUP,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVW26YNDL9,2,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1
sub-NDARINVW2GVHACV,1,ses-baselineYear1Arm1
sub-NDARINVW2L5FYC0,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVW323P74D,1,ses-baselineYear1Arm1
sub-NDARINVW34AM66Z,1,ses-baselineYear1Arm1
sub-NDARINVW3UTD0NU,1,ses-baselineYear1Arm1
sub-NDARINVW46ENKNL,1,ses-baselineYear1Arm1
sub-NDARINVW482U9L4,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVW49LW8G9,1,ses-2YearFollowUpYArm1
sub-NDARINVW4HWHZAF,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVW4J90NFX,1,ses-2YearFollowUpYArm1
sub-NDARINVW5AYJVKM,1,ses-baselineYear1Arm1
sub-NDARINVW5JAWZYH,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVW5LV1C4M,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVW6BEL1YX,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVW6JKD21G,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVW6KT5GEB,1,ses-baselineYear1Arm1
sub-NDARINVW6U5BGJA,1,ses-baselineYear1Arm1
sub-NDARINVW834HZGR,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVW8DZJNGD,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVW8HHGURF,1,ses-baselineYear1Arm1
sub-NDARINVW9750ZMA,1,ses-baselineYear1Arm1
sub-NDARINVW9E71H52,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWA20K2LU,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWA4ACPCR,1,ses-baselineYear1Arm1
sub-NDARINVWAE6MMYC,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWANGBMC4,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWAVA878R,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWB0280RB,2,ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWBE2PE0T,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWBEMY06N,1,ses-baselineYear1Arm1
sub-NDARINVWBGB46VZ,1,ses-baselineYear1Arm1
sub-NDARINVWBPRXX2G,1,ses-2YearFollowUpYArm1
sub-NDARINVWCHNDWMU,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWCV58UKD,2,ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWDCENDZ9,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWDG85F4T,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWDLCWZL7,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWDPW1876,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWDUXC02J,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWDV4WJ1V,1,ses-baselineYear1Arm1
sub-NDARINVWE1DE80Z,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWE1Z3L3H,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWE96D8HC,1,ses-baselineYear1Arm1
sub-NDARINVWE9H9FRJ,1,ses-2YearFollowUpYArm1
sub-NDARINVWECA1JN4,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWEMTFU7T,1,ses-baselineYear1Arm1
sub-NDARINVWENNTD21,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWEY16ABB,1,ses-2YearFollowUpYArm1
sub-NDARINVWF7C1DEL,1,ses-baselineYear1Arm1
sub-NDARINVWF9BVBHA,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWFHFCJHH,1,ses-baselineYear1Arm1
sub-NDARINVWFHMPFF1,1,ses-2YearFollowUpYArm1
sub-NDARINVWFL8DCPR,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWFN7K4C5,2,ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWFWWY4NH,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWG2KH7RL,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWG4ZLXZY,1,ses-2YearFollowUpYArm1
sub-NDARINVWGWA2P38,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWGXZKM4X,1,ses-baselineYear1Arm1
sub-NDARINVWGYVBK6Y,1,ses-baselineYear1Arm1
sub-NDARINVWHCJ7UWF,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWHXTCM8L,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWJ1LWK8J,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWJG4X8JC,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWJJGB131,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWJZJUU4V,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWKC5ATFL,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWKG1LV7G,1,ses-baselineYear1Arm1
sub-NDARINVWL2BVWEJ,1,ses-baselineYear1Arm1
sub-NDARINVWL8Y25AK,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWLNTC8GU,1,ses-baselineYear1Arm1
sub-NDARINVWM4B6L05,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWM5G0ZB2,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWMBFRZWJ,1,ses-baselineYear1Arm1
sub-NDARINVWMETUT1U,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWMKGJZXX,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWMPDRV7H,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWMTTWY8K,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWN8UC0FU,1,ses-2YearFollowUpYArm1
sub-NDARINVWNGRHP6V,1,ses-baselineYear1Arm1
sub-NDARINVWNUXY3KF,1,ses-2YearFollowUpYArm1
sub-NDARINVWP0ZYHN3,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWP33RGJG,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWPCCMHG1,2,ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWPJ3383P,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWPVF0L7H,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWT40ZG52,1,ses-baselineYear1Arm1
sub-NDARINVWTBPTVCP,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWTF6LNUW,1,ses-baselineYear1Arm1
sub-NDARINVWTKVCTWB,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWTTUXX1L,1,ses-baselineYear1Arm1
sub-NDARINVWTZBXDFP,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWUHH5YTP,1,ses-baselineYear1Arm1
sub-NDARINVWUJ9HMBC,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWVC1ZRTC,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWVM2TW33,2,ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWVM5267H,1,ses-2YearFollowUpYArm1
sub-NDARINVWVW0NNAD,1,ses-2YearFollowUpYArm1
sub-NDARINVWVWUUCX4,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWW1770EM,2,ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWXDY4HKM,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWXF9B2KG,1,ses-baselineYear1Arm1
sub-NDARINVWXGW2FKF,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWXLHTR31,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWXP08CYK,1,ses-baselineYear1Arm1
sub-NDARINVWYD2KHZZ,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWZ40YVLE,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWZ9XXBWY,1,ses-baselineYear1Arm1
sub-NDARINVWZCU0W26,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWZHDTM6W,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVWZJ7FKG5,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVX09F55B8,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVX0THAV2A,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVX13WCXZ5,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVX14G2VCP,1,ses-2YearFollowUpYArm1
sub-NDARINVX1697BGE,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVX16TFXG3,1,ses-baselineYear1Arm1
sub-NDARINVX1BU9BL8,1,ses-baselineYear1Arm1
sub-NDARINVX1CT4ANJ,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVX22VK0BH,1,ses-2YearFollowUpYArm1
sub-NDARINVX2PGR753,1,ses-2YearFollowUpYArm1
sub-NDARINVX34ZUB94,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVX362LD83,1,ses-2YearFollowUpYArm1
sub-NDARINVX3ET5EK4,1,ses-baselineYear1Arm1
sub-NDARINVX3LA9YLF,1,ses-2YearFollowUpYArm1
sub-NDARINVX3PYJZPC,1,ses-baselineYear1Arm1
sub-NDARINVX43TTKW0,1,ses-2YearFollowUpYArm1
sub-NDARINVX46YGYN7,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVX4GVLBGY,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVX4TMH9ZH,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVX51UNV1G,1,ses-baselineYear1Arm1
sub-NDARINVX5LEY4DR,1,ses-baselineYear1Arm1
sub-NDARINVX5TE9J4F,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVX618B7BH,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVX64TGR65,1,ses-baselineYear1Arm1
sub-NDARINVX6MC634B,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVX6RPJRAP,1,ses-baselineYear1Arm1
sub-NDARINVX711YAM8,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVX718NUYK,1,ses-2YearFollowUpYArm1
sub-NDARINVX7GTH1Y9,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVX7RUVFDV,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVX7Y693LX,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVX8AY31TT,1,ses-baselineYear1Arm1
sub-NDARINVX8HAGH4H,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVX8K6JBAD,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVX9523L2A,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVX99CUTNE,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVX9N847R2,1,ses-baselineYear1Arm1
sub-NDARINVX9XKM89P,1,ses-baselineYear1Arm1
sub-NDARINVXA2P6B7H,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVXAF2R3YX,1,ses-baselineYear1Arm1
sub-NDARINVXALFHN4F,1,ses-baselineYear1Arm1
sub-NDARINVXAP1L366,1,ses-baselineYear1Arm1
sub-NDARINVXAU39X13,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVXAUM8TGK,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVXB686CP7,1,ses-baselineYear1Arm1
sub-NDARINVXB938J8E,1,ses-2YearFollowUpYArm1
sub-NDARINVXBB6NT2L,1,ses-baselineYear1Arm1
sub-NDARINVXBDHH0WV,1,ses-baselineYear1Arm1
sub-NDARINVXBHMF9C2,1,ses-baselineYear1Arm1
sub-NDARINVXBNU804E,1,ses-baselineYear1Arm1
sub-NDARINVXBPBAPVX,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVXC2KX82P,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVXCP03V21,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVXCYGNLG5,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVXD6CMU32,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVXDHB28GU,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVXDNVH6WF,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVXDVDZNFB,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVXEHCCY9N,1,ses-baselineYear1Arm1
sub-NDARINVXEYPED0K,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVXF8CMXGC,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVXFURZ24F,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVXFVDB3VJ,2,ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVXFY5F1AC,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVXGDP97DU,1,ses-baselineYear1Arm1
sub-NDARINVXGFXPB14,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVXGUFG37J,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVXGWM6XC8,2,ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVXGZGF8TM,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVXH6PACR8,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVXH99V5FZ,1,ses-2YearFollowUpYArm1
sub-NDARINVXHKRJC1C,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVXHU70DR0,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVXHUFCVMW,1,ses-baselineYear1Arm1
sub-NDARINVXHWJ76VR,1,ses-baselineYear1Arm1
sub-NDARINVXHZL9KN7,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVXJBU4ZMT,1,ses-baselineYear1Arm1
sub-NDARINVXJDRPPDG,1,ses-baselineYear1Arm1
sub-NDARINVXJEFUNEP,1,ses-baselineYear1Arm1
sub-NDARINVXJGP5M4G,1,ses-2YearFollowUpYArm1
sub-NDARINVXJVE0AXP,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVXKA1ABU7,1,ses-2YearFollowUpYArm1
sub-NDARINVXKA5TREH,1,ses-baselineYear1Arm1
sub-NDARINVXKKY9HK5,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVXKYUY7PR,1,ses-baselineYear1Arm1
sub-NDARINVXL4UCXMM,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVXL9FYYPC,1,ses-2YearFollowUpYArm1
sub-NDARINVXLFHB010,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVXLJLTPFF,1,ses-2YearFollowUpYArm1
sub-NDARINVXLYL6ZUB,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVXMDFPX4L,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVXMNM5XM7,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVXMP1CA5E,1,ses-2YearFollowUpYArm1
